mv '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_12450000\(2\).jpg' '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_12450000\(2\)-Boats_in_the_Marina.jpg'
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6784.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6784-Harry_Potter_and_the_Deathly_Hallows.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/20190817-0604-004.jpg /home/klotz/Documents/images/x100t/106_FUJI/20190817-0604-004-Black_and_Gray_Background.jpg
mv /home/klotz/Documents/images/x100t/102_FUJI/DSCF2069.JPG /home/klotz/Documents/images/x100t/102_FUJI/DSCF2069-Title_of_the_image_is_not_provided_by_user.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1913.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1913-Old_Train_Engine.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3801.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3801-Friendly_Smiles.JPG
mv /home/klotz/Documents/images/x100t/102_FUJI/DSCF2164.JPG /home/klotz/Documents/images/x100t/102_FUJI/DSCF2164-Two_Women_Smiling_at_Each_Other.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/20190817-0644-001.jpg /home/klotz/Documents/images/x100t/106_FUJI/20190817-0644-001-Black_and_Gray_Background.jpg
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150704-2236-002.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150704-2236-002-The_Asian_Pavilion.JPG
mv /home/klotz/Documents/images/2003dec-2004jan/img00041.jpg /home/klotz/Documents/images/2003dec-2004jan/img00041-Family_at_the_beach.jpg
mv '/home/klotz/Documents/images/android/2010-06-22 09.03.11.jpg' '/home/klotz/Documents/images/android/2010-06-22-09.03.11-older_woman_wearing_sunglasses.jpg'
mv /home/klotz/Documents/images/pix-from-skg4-more/20140217_165658.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140217_165658-Old_Green_Washing_Machine.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0830.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0830-The_Shore.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2232768.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2232768-Red_Tree_in_a_Garden.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF1023.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF1023-Sign_Warning_of_Camera_Use.JPG
mv /home/klotz/Documents/images/2013-07/103_0717/IMG_0270.JPG /home/klotz/Documents/images/2013-07/103_0717/IMG_0270-Smiling_Boy_in_Water_with_Frisbee.JPG
mv /home/klotz/Documents/images/2004feb14/DSC01738.JPG /home/klotz/Documents/images/2004feb14/DSC01738-Two_Children_Sitting_at_a_Table.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160305_174427.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160305_174427-berry_cake_with_white_frosting.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9147.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9147-Student_using_laptop.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1914.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1914-Old_Train_on_the_tracks.JPG
mv /home/klotz/Documents/images/2004feb14/DSC01752.JPG /home/klotz/Documents/images/2004feb14/DSC01752-Two_Little_Girmv_Sitting_on_a_Chair.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2427.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2427-Shelf_with_baskets_and_boxes.JPG
mv '/home/klotz/Documents/images/android/2009-09-07 14.37.17.jpg' '/home/klotz/Documents/images/android/2009-09-07-14.37.17-The_Bicycle_Wheel.jpg'
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0425.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0425-Barren_Field.JPG
mv /home/klotz/Documents/images/llk/2002jun21-leighsr/dsc00044.jpg /home/klotz/Documents/images/llk/2002jun21-leighsr/dsc00044-Old_Computer.jpg
mv '/home/klotz/Documents/images/android/2010-04-02 19.08.40.jpg' '/home/klotz/Documents/images/android/2010-04-02-19.08.40-Red_Roof_on_Building.jpg'
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF1090.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF1090-pond_with_plants.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160822_195412.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160822_195412-Teenagers_at_a_Restaurant.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9304.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9304-leaf_on_a_branch.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0117_15221300.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0117_15221300-Photo_Collage.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9489.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9489-Photo_of_a_brick_wall_with_a_picture_on_it.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2077248.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2077248-plane_crash.jpg
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0868.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0868-Container_with_Orange_and_Green_Beads.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0626.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0626-celebrating_in_the_neighborhood.JPG
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0720.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0720-hole_in_the_ground.JPG
mv /home/klotz/Documents/images/pix-from-skg4-more/20140202_211130.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140202_211130-Brain_Foods.jpg
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150708-0116-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150708-0116-000-Two_Cats_in_a_Box.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160407_194753.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160407_194753-Map_Lamp.jpg
mv /home/klotz/Documents/images/yuki-cat-cafe-2017/P1080884.JPG /home/klotz/Documents/images/yuki-cat-cafe-2017/P1080884-Creative_Flower_Arrangement.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5156.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5156-white_and_yellow_flowers.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2719.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2719-Title_of_the_image_is_not_provided.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF1047.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF1047-Green_Pasture_with_Trees.JPG
mv '/home/klotz/Documents/images/android/2009-08-25 08.01.39.jpg' '/home/klotz/Documents/images/android/2009-08-25-08.01.39-map_of_streets.jpg'
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2195712.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2195712-lderly_woman_sitting_at_a_table_with_food.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4462.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4462-The_Dinner_Table.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160105_111553.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160105_111553-Whiteboard_with_equations_and_diagrams.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0573.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0573-Power_lines_and_wires_over_a_roof.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1306.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1306-Certificate_of_Birth_Registration.JPG
mv /home/klotz/Documents/images/2013-07/103_0717/IMG_0277.JPG /home/klotz/Documents/images/2013-07/103_0717/IMG_0277-Surfing_in_the_Ocean.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0429_13042300.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0429_13042300-Green_Leaves_in_the_Sunlight.jpg
mv /home/klotz/Documents/images/2013-07/103_0717/IMG_0290.JPG /home/klotz/Documents/images/2013-07/103_0717/IMG_0290-Playing_in_the_Ocean.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1311.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1311-Old_Handwritten_Letter.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9579.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9579-Reflection_of_Sun_on_Water.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1699.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1699-Descending_into_a_tunnel.JPG
mv /home/klotz/Documents/images/2002jun21-leighsr/dsc00059.jpg /home/klotz/Documents/images/2002jun21-leighsr/dsc00059-Family_Moments.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f0925568.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f0925568-Carl_Couchman_Photography.jpg
mv /home/klotz/Documents/images/pix-from-skg4-more/20140412_141623.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140412_141623-Unwanted_People_Return_to_the_Location.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9805.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9805-Keyboard_with_a_Penguin_Sticker.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1505.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1505-Two_Large_Planters_with_Flowers_on_a.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5439.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5439-Red_Carpet_Event.JPG
mv '/home/klotz/Documents/images/android/2009-12-26 11.10.26.jpg' '/home/klotz/Documents/images/android/2009-12-26-11.10.26-Geometric_Shape_Toy.jpg'
mv /home/klotz/Documents/images/2003dec-2004jan/img00020.jpg /home/klotz/Documents/images/2003dec-2004jan/img00020-Child_on_a_Bus.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160923_225404.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160923_225404-Mouse_in_a_Yellow_Bowl.jpg
mv /home/klotz/Documents/images/ki6imm.jpg /home/klotz/Documents/images/ki6imm-Smiling_Boy_Holding_a_Can.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2193600.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2193600-Call_with_Lethelka.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160821_134124.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160821_134124-Box_of_Toys.jpg
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2294.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2294-Storefront_of_a_Chinese_Restaurant.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4365.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4365-Hand_Holding_Black_Box.JPG
mv /home/klotz/Documents/images/pix-from-skg4-more/20140112_165642.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140112_165642-Christmas_List.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0776.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0776-Broken_Sidewalk.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5369.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5369-Smiling_Girl.JPG
mv /home/klotz/Documents/images/ka3l.png /home/klotz/Documents/images/ka3l-Radio_Signal_Analysis.png
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9596.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9596-Reflection_of_Sun_on_the_Water.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2359.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2359-Mossy_Tree_Branch.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9016.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9016-circle_driveway.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0027.JPG /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0027-Mad_People_Allowed.JPG
mv /home/klotz/Documents/images/2003june/2003jun16/img00007.jpg /home/klotz/Documents/images/2003june/2003jun16/img00007-Children_on_a_slide.jpg
mv /home/klotz/Documents/images/android/1226871598685.jpg /home/klotz/Documents/images/android/1226871598685-A_serene_lake_with_mountains_in_the_background.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160917_105758.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160917_105758-SALE_REG_nd_Spike_.jpg
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1642.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1642-The_Hilmvide.JPG
mv /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/1900145_10201839509213572_1149819484_n.jpg /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/1900145_10201839509213572_1149819484_n-Two_Girmv_Taking_a_Selfie.jpg
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150709-0001-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150709-0001-000-Red_and_White_Lamp_with_a_Dog_Design.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0134.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0134-Grassy_Field_with_a_Body_of_Water.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5313.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5313-american_flag_cake.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0451.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0451-Grassy_Fields_and_Mountains_in_the_Background.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF1080.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF1080-Country_Road_with_a_Yellow_Sign.JPG
mv /home/klotz/Documents/images/S2_20081122_1416.png /home/klotz/Documents/images/S2_20081122_1416-Blue_Sky.png
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160419_073634.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160419_073634-Smiling_Girl_in_Black_Dress.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF8999.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF8999-California_Beach.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160513_200854.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160513_200854-plate_of_food.jpg
mv '/home/klotz/Documents/images/android/2009-07-29 10.15.44.jpg' '/home/klotz/Documents/images/android/2009-07-29-10.15.44-Broken_Parts.jpg'
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160408_102210.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160408_102210-The_Conference.jpg
mv /home/klotz/Documents/images/x100t/102_FUJI/DSCF2149.JPG /home/klotz/Documents/images/x100t/102_FUJI/DSCF2149-Purple_and_Yellow_Flowers_in_a.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2192896.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2192896-Drawing_of_a_girl_with_a_heart.jpg
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150712-1904-001.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150712-1904-001-Hakodaee_Above_the_Shop.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0250.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0250-flowers_and_plants.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/20190817-0600-004.jpg /home/klotz/Documents/images/x100t/106_FUJI/20190817-0600-004-Black_and_White_Background.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2945728.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2945728-Colorful_Bird_on_Branch.jpg
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5255.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5255-Labda_Vcr.JPG
mv /home/klotz/Documents/images/S2_20081122_1238.png /home/klotz/Documents/images/S2_20081122_1238-Blue_Background_with_a_Yellow_and_Red_Character.png
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6768.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6768-stack_of_books.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/20190817-0603-007.jpg /home/klotz/Documents/images/x100t/106_FUJI/20190817-0603-007-Black_Background.jpg
mv /home/klotz/Documents/images/2003sep07/img00009.jpg /home/klotz/Documents/images/2003sep07/img00009-Dancing_in_the_dark.jpg
mv /home/klotz/Documents/images/x100t/chapman-toss/00000011.png /home/klotz/Documents/images/x100t/chapman-toss/00000011-Crowd_of_people_watching_an_event.png
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160607_111017.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160607_111017-Three_people_posing_for_a_picture.jpg
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0577.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0577-purple_flowers.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3252.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3252-Customer_in_a_restaurant.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2608064.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2608064-Family_with_a_Cat.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160805_121122.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160805_121122-Two_Cell_Phones_on_a_Table.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2094976.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2094976-plate_of_food_with_fork.jpg
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6801.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6801-stack_of_books.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF8042.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF8042-City_Street_with_Yellow_Lines.JPG
mv '/home/klotz/Documents/images/hunter/Camera/2013-08-20 11.20.37.jpg' '/home/klotz/Documents/images/hunter/Camera/2013-08-20-11.20.37-Colorful_Dots.jpg'
mv /home/klotz/Documents/images/llk/2002jun21-leighsr/dsc00018.jpg /home/klotz/Documents/images/llk/2002jun21-leighsr/dsc00018-Family_Time.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9848.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9848-Boxes_in_a_Blue_Trash_Can.JPG
mv /home/klotz/Documents/images/no-antenna.jpg /home/klotz/Documents/images/no-antenna-Computer_Screen.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160611_175757.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160611_175757-Teenage_Girl_with_Bunny_Rabbit.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4529.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4529-Close_Up_of_a_Pink_Rose.JPG
mv /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/10500376_10202459632956278_885515820244742432_n.jpg /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/10500376_10202459632956278_885515820244742432_n-Two_Girmv_with_Pouting_Mouths.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2950336.png /home/klotz/Documents/images/photo-recovery/photo-s3/f2950336-The_Feast.png
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0940.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0940-Sheep_on_a_hill.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160820_133112.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160820_133112-Fruit_Salad.jpg
mv /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/1455201_10201065670028076_119765190_n.jpg /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/1455201_10201065670028076_119765190_n-Movie_Theater.jpg
mv /home/klotz/Documents/images/2013-07/110_0727/IMG_0636.JPG /home/klotz/Documents/images/2013-07/110_0727/IMG_0636-Team_of_High_School_Chess_Champions.JPG
mv /home/klotz/Documents/images/x100t/103_FUJI/DSCF3974.JPG /home/klotz/Documents/images/x100t/103_FUJI/DSCF3974-appy_Birthday_Hunter.JPG
mv /home/klotz/Documents/images/2013-07/109_0726/IMG_0602.JPG /home/klotz/Documents/images/2013-07/109_0726/IMG_0602-Drinking_a_beverage_while_using_a_smartphone.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0291.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0291-Two_people_standing_on_a_beach_with_water.JPG
mv /home/klotz/Documents/images/android/1229043835154.jpg /home/klotz/Documents/images/android/1229043835154-View_of_a_city_from_an_elevated_position.jpg
mv '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0612_13053700\(2\).jpg' '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0612_13053700\(2\)-Two_Women_Sitting_at_a_Table.jpg'
mv '/home/klotz/Documents/images/android/2009-09-11 18.47.44.jpg' '/home/klotz/Documents/images/android/2009-09-11-18.47.44-Outdoor_Cafe.jpg'
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160708_210659.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160708_210659-Digital_Clock.jpg
mv /home/klotz/Documents/images/pix-from-skg4-more/20140529_123142.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140529_123142-Salad_with_corn_peas_and_red_onions.jpg
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2456.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2456-Red_and_White_Asian_Decorations.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4592.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4592-Two_Green_Cactus_Fruits.JPG
mv '/home/klotz/Documents/images/android/2009-08-30 10.36.38.jpg' '/home/klotz/Documents/images/android/2009-08-30-10.36.38-berry_cake_on_a_plate_with_coffee.jpg'
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1523.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1523-Title_of_the_image_is_a_black_and_white_photo.JPG
mv /home/klotz/Documents/images/2013-07/102_0716/IMG_0183.JPG /home/klotz/Documents/images/2013-07/102_0716/IMG_0183-View_from_a_Restaurant.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9996.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9996-Boxes_of_items_on_a_table.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4838.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4838-Old_Typewriter_on_a_Table.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2785.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2785-A_Good_Title_for_This_Image_is_a_Roadway.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150713-0128-001.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150713-0128-001-Head_of_Buddha.JPG
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2547.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2547-Passengers_on_a_train_looking_at_their_cellph.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4963.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4963-large_crowd_of_people_at_a_stadium.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150710-2353-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150710-2353-000-Black_Cat_Walking_Across_A_Street.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160819_180145.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160819_180145-plate_of_food.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9927.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9927-Flowers_in_a_Garden.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160212_154411.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160212_154411-Selecting_Original_Format.jpg
mv /home/klotz/Documents/images/x100t/108_FUJI/DSCF5648.JPG /home/klotz/Documents/images/x100t/108_FUJI/DSCF5648-Table_with_food_and_drinks.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160722_225824.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160722_225824-Photo_of_a_couple_kissing.jpg
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150725-1058-001.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150725-1058-001-lderly_woman_sitting_at_a_table_with_pastries.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2174016.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2174016-The_Beatles_Coffee_Mug.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4986.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4986-dog_on_couch.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150717-1804-002.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150717-1804-002-Beach_Scene_with_People_and_Umbrell.JPG
mv /home/klotz/Documents/images/S2_20081122_1248.png /home/klotz/Documents/images/S2_20081122_1248-Blue_Sky.png
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0247.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0247-Entry_to_Bike_Rental.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160826_214309.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160826_214309-Good_title_for_this_image_is_Woman_holding_a_glass.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20161009_170009.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20161009_170009-Shrimp_with_Lemon_and_Sauce.jpg
